N,time_numpy,time_cupy
2250001,0.03145146369934082,0.00044608116149902344
2260001,0.03216886520385742,0.0004260540008544922
2270001,0.032866716384887695,0.0004181861877441406
2280001,0.03233194351196289,0.0004458427429199219
2290001,0.03198409080505371,0.0004303455352783203
2300001,0.03224754333496094,0.0005059242248535156
2310001,0.032319068908691406,0.0004487037658691406
2320001,0.03382468223571777,0.0004343986511230469
2330001,0.032564401626586914,0.0004563331604003906
2340001,0.03304266929626465,0.0004303455352783203
2350001,0.0731971263885498,0.0007274150848388672
2360001,0.03706502914428711,0.0004410743713378906
2370001,0.03455972671508789,0.0004482269287109375
2380001,0.033521175384521484,0.00042939186096191406
2390001,0.03449654579162598,0.0004913806915283203
2400001,0.03411746025085449,0.0004508495330810547
2410001,0.03365588188171387,0.0005867481231689453
2420001,0.0337367057800293,0.0004832744598388672
2430001,0.034387826919555664,0.00043010711669921875
2440001,0.034462928771972656,0.00043010711669921875
2450001,0.03498268127441406,0.0004425048828125
2460001,0.0348200798034668,0.00043702125549316406
2470001,0.036212921142578125,0.00043272972106933594
2480001,0.03504824638366699,0.0004303455352783203
2490001,0.03555774688720703,0.0004355907440185547
2500001,0.03571629524230957,0.0004413127899169922
2510001,0.03701424598693848,0.0004324913024902344
2520001,0.036514997482299805,0.0004947185516357422
2530001,0.03538107872009277,0.00043773651123046875
2540001,0.03629755973815918,0.00043201446533203125
2550001,0.0408174991607666,0.0004367828369140625
2560001,0.03598380088806152,0.00044465065002441406
2570001,0.04762864112854004,0.000576019287109375
2580001,0.04968094825744629,0.00045561790466308594
2590001,0.048681020736694336,0.0004858970642089844
2600001,0.046904563903808594,0.0004534721374511719
2610001,0.04343414306640625,0.00043702125549316406
2620001,0.04324960708618164,0.000530242919921875
2630001,0.04454207420349121,0.0004439353942871094
2640001,0.04349565505981445,0.00043463706970214844
2650001,0.04359745979309082,0.0004475116729736328
2660001,0.04383993148803711,0.00043010711669921875
2670001,0.09262633323669434,0.0007138252258300781
2680001,0.05680084228515625,0.0005116462707519531
2690001,0.03904843330383301,0.0004508495330810547
2700001,0.038721323013305664,0.0004425048828125
2710001,0.03784608840942383,0.00045037269592285156
2720001,0.03861856460571289,0.0004394054412841797
2730001,0.03855419158935547,0.0006439685821533203
2740001,0.03911328315734863,0.0005047321319580078
2750001,0.03963637351989746,0.00044798851013183594
2760001,0.03866004943847656,0.0005238056182861328
2770001,0.039129018783569336,0.0004496574401855469
2780001,0.039745330810546875,0.0006198883056640625
2790001,0.03983426094055176,0.00044274330139160156
2800001,0.03954887390136719,0.000431060791015625
2810001,0.04348278045654297,0.0006461143493652344
2820001,0.07501792907714844,0.00044608116149902344
2830001,0.0408327579498291,0.0004527568817138672
2840001,0.04070234298706055,0.00043201446533203125
2850001,0.03994894027709961,0.0004372596740722656
2860001,0.04133176803588867,0.00044918060302734375
2870001,0.04036831855773926,0.0004343986511230469
2880001,0.040863037109375,0.0004336833953857422
2890001,0.041571617126464844,0.00043964385986328125
2900001,0.0419466495513916,0.0004444122314453125
2910001,0.04120445251464844,0.00048828125
2920001,0.04119610786437988,0.0006256103515625
2930001,0.04133772850036621,0.0004353523254394531
2940001,0.04208636283874512,0.0004336833953857422
2950001,0.04183483123779297,0.0004487037658691406
2960001,0.09018492698669434,0.0006475448608398438
2970001,0.04340314865112305,0.0005679130554199219
2980001,0.04305720329284668,0.00045108795166015625
2990001,0.04199624061584473,0.0004353523254394531
3000001,0.042479515075683594,0.0009715557098388672
3010001,0.04280567169189453,0.00045371055603027344
3020001,0.04250621795654297,0.0007932186126708984
3030001,0.044293880462646484,0.00043845176696777344
3040001,0.04368925094604492,0.000461578369140625
3050001,0.04365110397338867,0.0004379749298095703
3060001,0.0431218147277832,0.0006392002105712891
3070001,0.04418325424194336,0.0004532337188720703
3080001,0.044011592864990234,0.00045180320739746094
3090001,0.04400920867919922,0.00045418739318847656
3100001,0.04366588592529297,0.0004336833953857422
3110001,0.04359173774719238,0.00041985511779785156
3120001,0.04321002960205078,0.00042319297790527344
3130001,0.04385185241699219,0.0004277229309082031
3140001,0.04414677619934082,0.0004363059997558594
3150001,0.044983625411987305,0.00044083595275878906
3160001,0.04744601249694824,0.0004208087921142578
3170001,0.052382707595825195,0.0004634857177734375
3180001,0.053626060485839844,0.0004355907440185547
3190001,0.052806854248046875,0.00042748451232910156
3200001,0.05303525924682617,0.0004374980926513672
3210001,0.05371236801147461,0.0004303455352783203
3220001,0.05304098129272461,0.0005369186401367188
3230001,0.11419558525085449,0.00119781494140625
3240001,0.04732775688171387,0.00044465065002441406
3250001,0.046820640563964844,0.000457763671875
3260001,0.04752540588378906,0.00043773651123046875
3270001,0.04620504379272461,0.00043272972106933594
3280001,0.0455322265625,0.00042247772216796875
3290001,0.04677176475524902,0.0006630420684814453
3300001,0.04732251167297363,0.00044846534729003906
3310001,0.04598808288574219,0.00042700767517089844
3320001,0.046738624572753906,0.0004382133483886719
3330001,0.04647183418273926,0.0004248619079589844
3340001,0.046092987060546875,0.00042939186096191406
3350001,0.10915136337280273,0.0004315376281738281
3360001,0.047414302825927734,0.0004305839538574219
3370001,0.04773402214050293,0.0004439353942871094
3380001,0.04867911338806152,0.00042319297790527344
3390001,0.04744291305541992,0.0004303455352783203
3400001,0.04805445671081543,0.00042700767517089844
3410001,0.048566579818725586,0.0005154609680175781
3420001,0.04870748519897461,0.00045871734619140625
3430001,0.047980546951293945,0.0004220008850097656
3440001,0.04958224296569824,0.0004467964172363281
3450001,0.0492711067199707,0.000438690185546875
3460001,0.04802250862121582,0.0004367828369140625
3470001,0.11333942413330078,0.0012862682342529297
3480001,0.04975104331970215,0.00045228004455566406
3490001,0.048598527908325195,0.00042748451232910156
3500001,0.04962801933288574,0.0004200935363769531
3510001,0.04872632026672363,0.0006802082061767578
3520001,0.04914236068725586,0.0007753372192382812
3530001,0.05026674270629883,0.0004582405090332031
3540001,0.05003023147583008,0.0004937648773193359
